OTU ID	HerbaGuinea.d1	Gandules.K4	C2	Camposta.3	S3	Sunflower14	Guineagrass1	Sunflower7	Guineagrass8	G3	S1	MarigoldI3	Tobacco.B5	Gandules3	Cosmos13	Gandules.K3	M3	M2	G1	Girasoles.G6	HerbaGuinea.5	Maravilla.F1B	Gandules10	C3	M1	C1	Gandules5	Tobacco.B3	Maravilla.F1A	Camposta.5	MarigoldA2	Tobacco.B1	Gandules.K2	Girasoles.E5	Gandules4	Girasoles.E10	Camposta.4	Guineagrass3	Comsos1	Girasoles.G9	S2	Gandules2	Tobacco.B2	Tobacco.B4	Camposta.1	Marigold5B	Cosmo.T.C3	Maravilla.F1	Cosmo.T.A1	Lasemillera	Cosmo.T.A5	Gandules.K6	Sunflower3	Camposta.2	G2
3e78991fb7926952ddb3388f0173c37b	4.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	2.0	0.0	0.0	2.0	5.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
a924c2ee12a2e06672868bf5937cb9d8	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	3.0	2.0	0.0	6.0	0.0	2.0	0.0	2.0	0.0	0.0	3.0	0.0	3.0	0.0	2.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
65e421c288566ec86029e40178ea47a3	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	8.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	2.0	3.0	15.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	9.0	0.0	0.0
a87b5354af613930393b4bddf5ed2e44	4.0	5.0	0.0	0.0	0.0	15.0	6.0	15.0	11.0	0.0	0.0	14.0	6.0	5.0	8.0	18.0	0.0	0.0	0.0	0.0	11.0	23.0	7.0	0.0	0.0	0.0	5.0	4.0	5.0	0.0	44.0	9.0	0.0	1.0	6.0	0.0	0.0	26.0	10.0	3.0	0.0	6.0	5.0	20.0	0.0	21.0	15.0	17.0	6.0	0.0	9.0	9.0	3.0	0.0	0.0
fad57c3859eb91c92e00ee9d4c1edb10	4.0	3.0	3.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0	3.0	2.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	6.0	0.0	4.0	3.0	6.0	0.0	0.0
39e281a7b8acd64c95a66c89eca5948f	4.0	5.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	2.0	7.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	15.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	7.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	3.0	3.0	0.0	0.0
0936a3ebf9674dfd3290c467aa8bba72	4.0	5.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	5.0	5.0	3.0	0.0	0.0	7.0	3.0	0.0	0.0
27912310136e659ba420997253337623	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0
ffef461b76468b270c3cfec1773bcb9b	4.0	8.0	0.0	0.0	0.0	10.0	4.0	10.0	7.0	0.0	0.0	10.0	8.0	7.0	8.0	8.0	0.0	0.0	0.0	0.0	0.0	7.0	15.0	2.0	0.0	0.0	7.0	0.0	4.0	0.0	14.0	4.0	8.0	4.0	7.0	3.0	0.0	6.0	7.0	3.0	0.0	7.0	0.0	1.0	0.0	11.0	6.0	10.0	10.0	0.0	6.0	25.0	6.0	0.0	0.0
201515dd800820c5bba196d6296afe50	4.0	5.0	0.0	0.0	0.0	10.0	9.0	10.0	6.0	0.0	0.0	10.0	9.0	10.0	2.0	5.0	0.0	0.0	0.0	10.0	0.0	8.0	4.0	0.0	0.0	0.0	10.0	3.0	5.0	0.0	6.0	2.0	8.0	4.0	2.0	0.0	0.0	1.0	0.0	3.0	0.0	2.0	11.0	1.0	0.0	5.0	0.0	13.0	5.0	0.0	8.0	12.0	3.0	0.0	0.0
a53380f4977821a5a4536fa259f34ddf	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0
56c79c325dac5bbc36e5ee28b1543f59	4.0	2.0	0.0	0.0	0.0	2.0	3.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	6.0	0.0	0.0	0.0	0.0	2.0	1.0	6.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	13.0	0.0	0.0	1.0	1.0	0.0	0.0	7.0	3.0	0.0	0.0	1.0	0.0	3.0	0.0	7.0	8.0	7.0	12.0	0.0	22.0	6.0	4.0	0.0	0.0
b90879c5b6561232795f4de9ad7ebebd	4.0	0.0	52.0	0.0	66.0	10.0	1.0	10.0	3.0	26.0	36.0	7.0	32.0	2.0	2.0	14.0	100.0	55.0	16.0	0.0	2.0	2.0	11.0	52.0	55.0	32.0	2.0	22.0	8.0	0.0	16.0	1.0	3.0	3.0	4.0	13.0	0.0	2.0	4.0	3.0	53.0	4.0	12.0	0.0	0.0	4.0	14.0	5.0	2.0	0.0	0.0	29.0	6.0	0.0	110.0
ff702f42c8f909c85fb42ec306282ba9	4.0	7.0	0.0	0.0	0.0	4.0	1.0	4.0	5.0	0.0	0.0	5.0	3.0	0.0	2.0	2.0	0.0	0.0	0.0	6.0	6.0	3.0	6.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	8.0	3.0	3.0	3.0	1.0	0.0	0.0	6.0	3.0	1.0	0.0	1.0	6.0	6.0	0.0	2.0	15.0	2.0	5.0	0.0	7.0	17.0	3.0	0.0	0.0
469f47901318b2ff6c4ea99a6d37f104	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	19.0	2.0	20.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	3.0	3.0	0.0	1.0	1.0	5.0	0.0	0.0
ad9c70905070fa781ade56ec7eca71d6	4.0	9.0	0.0	0.0	0.0	10.0	0.0	10.0	3.0	0.0	0.0	7.0	2.0	12.0	5.0	15.0	0.0	0.0	0.0	0.0	5.0	17.0	7.0	0.0	0.0	0.0	12.0	4.0	9.0	0.0	25.0	5.0	5.0	2.0	0.0	12.0	0.0	10.0	14.0	4.0	0.0	0.0	1.0	1.0	0.0	6.0	14.0	9.0	1.0	0.0	4.0	19.0	1.0	0.0	0.0
c350e98199d0ff943df6e2804bd6b2c3	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
889819aab0ba3c4a1c14e4bcdd30c6c0	4.0	5.0	0.0	0.0	0.0	3.0	0.0	3.0	5.0	0.0	0.0	6.0	6.0	1.0	3.0	0.0	0.0	0.0	0.0	4.0	3.0	4.0	8.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0	7.0	3.0	5.0	0.0	0.0	3.0	5.0	0.0	0.0	5.0	0.0	3.0	0.0	13.0	6.0	8.0	5.0	0.0	3.0	7.0	3.0	0.0	0.0
f6bb195f075d463c5e9b620a6a76dbfd	4.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	7.0	5.0	3.0	0.0	0.0	4.0	12.0	0.0	0.0
1207024160efc4b4447dc34c58b03545	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0
57cb4e32678d879fee3cf19887aa4f1b	4.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	7.0	2.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	5.0	10.0	4.0	0.0	0.0
b7b1b64b03c6f3afa28b8c527c9b3b92	4.0	3.0	0.0	0.0	0.0	3.0	3.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	11.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	3.0	6.0	0.0	0.0
6ba647bd0d9cffa6b515748c0e945f33	4.0	8.0	0.0	0.0	0.0	8.0	1.0	8.0	6.0	0.0	0.0	7.0	2.0	8.0	6.0	6.0	0.0	0.0	0.0	0.0	6.0	1.0	10.0	0.0	0.0	0.0	8.0	0.0	4.0	0.0	6.0	5.0	8.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	2.0	8.0	0.0	5.0	6.0	6.0	4.0	0.0	14.0	2.0	7.0	0.0	0.0
bbae16c654d6cdfca33c74aa978cdf01	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	0.0
f33c5d93741548563571bc7869e87091	4.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17338b34c74a839f15592220c8a63e3c	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	2.0	6.0	0.0	0.0	0.0
87dd98b515fb2834d712186ada9dbcdb	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2207f98208c520d908e74e64bac0b559	4.0	9.0	1.0	0.0	4.0	3.0	8.0	3.0	11.0	0.0	2.0	13.0	23.0	15.0	5.0	6.0	3.0	0.0	0.0	1.0	4.0	18.0	22.0	2.0	0.0	3.0	15.0	15.0	6.0	0.0	10.0	26.0	10.0	7.0	7.0	3.0	0.0	4.0	5.0	16.0	0.0	7.0	12.0	4.0	0.0	19.0	13.0	12.0	4.0	0.0	6.0	15.0	13.0	0.0	2.0
13b7d81d8b743cef9445d54bf754bc3f	4.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	19.0	1.0	0.0	0.0
e325d1db2d725b15c16618a976e72e72	4.0	6.0	0.0	0.0	0.0	4.0	5.0	4.0	10.0	0.0	0.0	12.0	16.0	12.0	4.0	11.0	0.0	0.0	0.0	0.0	3.0	10.0	10.0	0.0	0.0	0.0	12.0	4.0	5.0	0.0	22.0	8.0	8.0	3.0	3.0	0.0	0.0	11.0	6.0	9.0	0.0	3.0	5.0	12.0	0.0	6.0	15.0	3.0	9.0	0.0	6.0	31.0	13.0	0.0	0.0
4f3c59c6f53034ed119390bff672434b	4.0	15.0	0.0	0.0	0.0	15.0	3.0	15.0	16.0	0.0	0.0	9.0	12.0	13.0	7.0	12.0	0.0	0.0	0.0	7.0	7.0	8.0	10.0	0.0	0.0	0.0	13.0	12.0	13.0	0.0	18.0	7.0	6.0	9.0	11.0	5.0	0.0	6.0	5.0	0.0	0.0	11.0	4.0	4.0	0.0	19.0	17.0	15.0	9.0	0.0	27.0	19.0	5.0	0.0	0.0
edb6fff50e38a6e3c95f43608749efe9	4.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	4.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	2.0	3.0	0.0	11.0	4.0	0.0	0.0	0.0	3.0	0.0	6.0	25.0	0.0	0.0	0.0	2.0	1.0	0.0	4.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0
1b9d47e35b03d353031e0bf05ac77b81	4.0	3.0	0.0	0.0	0.0	6.0	2.0	6.0	3.0	0.0	0.0	8.0	4.0	0.0	8.0	9.0	0.0	0.0	0.0	2.0	6.0	7.0	12.0	0.0	0.0	0.0	0.0	3.0	5.0	0.0	15.0	2.0	12.0	5.0	2.0	0.0	0.0	6.0	3.0	0.0	0.0	2.0	3.0	7.0	0.0	10.0	9.0	7.0	6.0	0.0	9.0	13.0	10.0	0.0	0.0
60b9bdf6ad42d392647a1f3e488df792	4.0	0.0	4.0	0.0	3.0	5.0	4.0	5.0	6.0	2.0	0.0	3.0	3.0	5.0	4.0	2.0	4.0	3.0	3.0	6.0	2.0	2.0	0.0	3.0	3.0	3.0	5.0	0.0	2.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	2.0	2.0	0.0	4.0	2.0	2.0	4.0	0.0	3.0	5.0	0.0	0.0	3.0
bd0507f5c7564ae23b634007f6a91a3c	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
72f94f15e2463a170d3087ad56a124ad	4.0	1.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	5.0	14.0	16.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	10.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	10.0	4.0	0.0	1.0	23.0	10.0	0.0	0.0
ab207303ff962ee1ae8768bf8424f65d	4.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	6.0	0.0	1.0	2.0	7.0	0.0	0.0
898d4fab4e42b6a3715d9628f07ad4e7	4.0	30.0	0.0	0.0	0.0	12.0	29.0	12.0	54.0	0.0	2.0	27.0	19.0	21.0	26.0	23.0	3.0	0.0	0.0	11.0	16.0	12.0	25.0	2.0	0.0	0.0	21.0	12.0	22.0	0.0	50.0	11.0	16.0	12.0	11.0	3.0	0.0	27.0	19.0	9.0	0.0	11.0	19.0	18.0	0.0	39.0	13.0	24.0	21.0	0.0	30.0	46.0	21.0	0.0	0.0
a72edc734b5c39f8afb667a11a0b1f24	4.0	4.0	0.0	0.0	0.0	4.0	4.0	4.0	10.0	0.0	0.0	3.0	5.0	2.0	2.0	4.0	0.0	0.0	0.0	2.0	4.0	11.0	12.0	0.0	0.0	0.0	2.0	2.0	3.0	0.0	8.0	10.0	3.0	0.0	3.0	16.0	0.0	4.0	3.0	7.0	0.0	3.0	2.0	8.0	0.0	16.0	7.0	12.0	2.0	0.0	19.0	13.0	8.0	0.0	0.0
fe6f4cc6829fdea7197bb878d1977671	4.0	8.0	0.0	0.0	0.0	3.0	13.0	3.0	15.0	0.0	0.0	3.0	2.0	9.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	4.0	10.0	0.0	0.0	0.0	9.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	6.0	3.0	11.0	6.0	0.0	2.0	9.0	0.0	0.0	0.0
c6184b9bf37bf98143e2680424c0a3cb	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
494bc5833cbf3e7d1d64b6e46e264325	4.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	0.0	12.0	0.0	20.0	0.0	3.0	0.0	0.0
ee606a6443a7e4d70fe65ec506fccc9c	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
660f38e8ee81a9cb88da838cfecac2e7	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
565484f3450457ff4fa8c2e1d9854428	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4df9bb48df403dcb8f0bcf4cd31be69	4.0	7.0	0.0	0.0	0.0	2.0	6.0	2.0	5.0	0.0	0.0	0.0	13.0	6.0	2.0	7.0	0.0	0.0	0.0	6.0	2.0	4.0	5.0	0.0	0.0	0.0	6.0	0.0	9.0	0.0	8.0	0.0	4.0	3.0	2.0	5.0	0.0	2.0	3.0	2.0	0.0	2.0	4.0	6.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	29.0	4.0	0.0	0.0
b0a2aceb8a688a294915dbcd00c0a303	4.0	3.0	0.0	0.0	4.0	0.0	3.0	0.0	7.0	0.0	4.0	5.0	1.0	0.0	0.0	7.0	19.0	4.0	4.0	0.0	0.0	3.0	0.0	2.0	4.0	8.0	0.0	0.0	0.0	0.0	11.0	0.0	2.0	2.0	4.0	3.0	0.0	4.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	11.0	0.0	0.0	3.0
e1998d1d7909d4b44fa3d33e155b1508	4.0	12.0	0.0	0.0	0.0	13.0	9.0	13.0	12.0	0.0	0.0	13.0	16.0	11.0	4.0	19.0	0.0	0.0	0.0	3.0	18.0	8.0	4.0	0.0	0.0	0.0	11.0	7.0	6.0	0.0	21.0	20.0	19.0	10.0	8.0	15.0	0.0	2.0	17.0	9.0	0.0	8.0	21.0	0.0	0.0	6.0	15.0	17.0	5.0	0.0	10.0	15.0	13.0	0.0	0.0
fd3d1c2973a769aa7c452d2814954025	4.0	1.0	0.0	0.0	0.0	7.0	6.0	7.0	1.0	0.0	0.0	4.0	3.0	4.0	2.0	6.0	0.0	0.0	0.0	6.0	0.0	2.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	4.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	5.0	0.0	6.0	11.0	5.0	1.0	0.0	9.0	4.0	2.0	0.0	0.0
9e7b4e028e1923fbf44c70de77045356	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0
774eaaf5477e540ddabb446e8455f50e	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a16b3e602ff04324f9311e325168ad8	4.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dc6a09b28f2675e05a9391cffe90f32f	4.0	4.0	2.0	0.0	0.0	6.0	4.0	6.0	3.0	0.0	4.0	3.0	8.0	4.0	3.0	4.0	0.0	0.0	0.0	0.0	7.0	4.0	11.0	0.0	0.0	4.0	4.0	2.0	7.0	0.0	9.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	4.0	0.0	2.0	0.0	4.0	6.0	0.0	9.0	13.0	8.0	12.0	0.0	6.0	23.0	10.0	0.0	0.0
04ebb57eaea7c788f902b377ba08371a	4.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	2.0	0.0	0.0	4.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	5.0	7.0	0.0	2.0	0.0	0.0	13.0	2.0	0.0	0.0
2363d8a409b23482cbfa94e93f53070d	4.0	0.0	0.0	0.0	0.0	1.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	4.0	6.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	2.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0
b5e00988aa3838cce098e917f5d7de66	4.0	8.0	0.0	0.0	0.0	6.0	4.0	6.0	2.0	0.0	0.0	2.0	9.0	6.0	2.0	4.0	12.0	2.0	0.0	0.0	3.0	3.0	3.0	1.0	2.0	1.0	6.0	6.0	4.0	0.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0	5.0	1.0	0.0	5.0	1.0	2.0	0.0	5.0	3.0	5.0	4.0	0.0	5.0	6.0	2.0	0.0	0.0
